observation,Count
"('$12,192,865', 'CONJ')",1
"('$12,192,865', 'VERB')",1
"('$12,192,865', 'ADJ')",1
"('$12,192,865', 'ADP')",1
"('$12,192,865', 'PRON')",1
"('$12,192,865', 'DET')",1
"('$12,192,865', 'PRT')",1
"('$12,192,865', 'ADV')",1
"('$12,192,865', '.')",1
"('soldiers', 'X')",1
"('soldiers', 'NUM')",1
"('soldiers', 'NOUN')",10
"('soldiers', 'CONJ')",1
"('soldiers', 'VERB')",1
"('soldiers', 'ADJ')",1
"('soldiers', 'ADP')",1
"('soldiers', 'PRON')",1
"('soldiers', 'DET')",1
"('soldiers', 'PRT')",1
"('soldiers', 'ADV')",1
"('soldiers', '.')",1
"('laborers', 'X')",1
"('laborers', 'NUM')",1
"('laborers', 'NOUN')",3
"('laborers', 'CONJ')",1
"('laborers', 'VERB')",1
"('laborers', 'ADJ')",1
"('laborers', 'ADP')",1
"('laborers', 'PRON')",1
"('laborers', 'DET')",1
"('laborers', 'PRT')",1
"('laborers', 'ADV')",1
"('laborers', '.')",1
"('predicts', 'X')",1
"('predicts', 'NUM')",1
"('predicts', 'NOUN')",1
"('predicts', 'CONJ')",1
"('predicts', 'VERB')",2
"('predicts', 'ADJ')",1
"('predicts', 'ADP')",1
"('predicts', 'PRON')",1
"('predicts', 'DET')",1
"('predicts', 'PRT')",1
"('predicts', 'ADV')",1
"('predicts', '.')",1
"('loops', 'X')",1
"('loops', 'NUM')",1
"('loops', 'NOUN')",1
"('loops', 'CONJ')",1
"('loops', 'VERB')",2
"('loops', 'ADJ')",1
"('loops', 'ADP')",1
"('loops', 'PRON')",1
"('loops', 'DET')",1
"('loops', 'PRT')",1
"('loops', 'ADV')",1
"('loops', '.')",1
"('moreover', 'X')",1
"('moreover', 'NUM')",1
"('moreover', 'NOUN')",1
"('moreover', 'CONJ')",1
"('moreover', 'VERB')",1
"('moreover', 'ADJ')",1
"('moreover', 'ADP')",1
"('moreover', 'PRON')",1
"('moreover', 'DET')",1
"('moreover', 'PRT')",1
"('moreover', 'ADV')",5
"('moreover', '.')",1
"('automated', 'X')",1
"('automated', 'NUM')",1
"('automated', 'NOUN')",1
"('automated', 'CONJ')",1
"('automated', 'VERB')",2
"('automated', 'ADJ')",1
"('automated', 'ADP')",1
"('automated', 'PRON')",1
"('automated', 'DET')",1
"('automated', 'PRT')",1
"('automated', 'ADV')",1
"('automated', '.')",1
"('Variations', 'X')",2
"('Variations', 'NUM')",1
"('Variations', 'NOUN')",2
"('Variations', 'CONJ')",1
"('Variations', 'VERB')",1
"('Variations', 'ADJ')",1
"('Variations', 'ADP')",1
"('Variations', 'PRON')",1
"('Variations', 'DET')",1
"('Variations', 'PRT')",1
"('Variations', 'ADV')",1
"('Variations', '.')",1
"('retained', 'X')",1
"('retained', 'NUM')",1
"('retained', 'NOUN')",1
"('retained', 'CONJ')",1
"('retained', 'VERB')",5
"('retained', 'ADJ')",1
"('retained', 'ADP')",1
"('retained', 'PRON')",1
"('retained', 'DET')",1
"('retained', 'PRT')",1
"('retained', 'ADV')",1
"('retained', '.')",1
"('left-centerfield', 'X')",1
"('left-centerfield', 'NUM')",1
"('left-centerfield', 'NOUN')",2
"('left-centerfield', 'CONJ')",1
"('left-centerfield', 'VERB')",1
"('left-centerfield', 'ADJ')",1
"('left-centerfield', 'ADP')",1
"('left-centerfield', 'PRON')",1
"('left-centerfield', 'DET')",1
"('left-centerfield', 'PRT')",1
"('left-centerfield', 'ADV')",1
"('left-centerfield', '.')",1
"('Woodrow', 'X')",1
"('Woodrow', 'NUM')",1
"('Woodrow', 'NOUN')",3
"('Woodrow', 'CONJ')",1
"('Woodrow', 'VERB')",1
"('Woodrow', 'ADJ')",1
"('Woodrow', 'ADP')",1
"('Woodrow', 'PRON')",1
"('Woodrow', 'DET')",1
"('Woodrow', 'PRT')",1
"('Woodrow', 'ADV')",1
"('Woodrow', '.')",1
"('hearty', 'X')",1
"('hearty', 'NUM')",1
"('hearty', 'NOUN')",1
"('hearty', 'CONJ')",1
"('hearty', 'VERB')",1
"('hearty', 'ADJ')",3
"('hearty', 'ADP')",1
"('hearty', 'PRON')",1
"('hearty', 'DET')",1
"('hearty', 'PRT')",1
"('hearty', 'ADV')",1
"('hearty', '.')",1
"('ruin', 'X')",1
"('ruin', 'NUM')",1
"('ruin', 'NOUN')",2
"('ruin', 'CONJ')",1
"('ruin', 'VERB')",1
"('ruin', 'ADJ')",1
"('ruin', 'ADP')",1
"('ruin', 'PRON')",1
"('ruin', 'DET')",1
"('ruin', 'PRT')",1
"('ruin', 'ADV')",1
"('ruin', '.')",1
"('affected', 'X')",1
"('affected', 'NUM')",1
"('affected', 'NOUN')",1
"('affected', 'CONJ')",1
"('affected', 'VERB')",8
"('affected', 'ADJ')",1
"('affected', 'ADP')",1
"('affected', 'PRON')",1
"('affected', 'DET')",1
"('affected', 'PRT')",1
"('affected', 'ADV')",1
"('affected', '.')",1
"('advisers', 'X')",1
"('advisers', 'NUM')",1
"('advisers', 'NOUN')",11
"('advisers', 'CONJ')",1
"('advisers', 'VERB')",1
"('advisers', 'ADJ')",1
"('advisers', 'ADP')",1
"('advisers', 'PRON')",1
"('advisers', 'DET')",1
"('advisers', 'PRT')",1
"('advisers', 'ADV')",1
"('advisers', '.')",1
"('Edith', 'X')",1
"('Edith', 'NUM')",1
"('Edith', 'NOUN')",2
"('Edith', 'CONJ')",1
"('Edith', 'VERB')",1
"('Edith', 'ADJ')",1
"('Edith', 'ADP')",1
"('Edith', 'PRON')",1
"('Edith', 'DET')",1
"('Edith', 'PRT')",1
"('Edith', 'ADV')",1
"('Edith', '.')",1
"('burdens', 'X')",1
"('burdens', 'NUM')",1
"('burdens', 'NOUN')",2
"('burdens', 'CONJ')",1
"('burdens', 'VERB')",1
"('burdens', 'ADJ')",1
"('burdens', 'ADP')",1
"('burdens', 'PRON')",1
"('burdens', 'DET')",1
"('burdens', 'PRT')",1
"('burdens', 'ADV')",1
"('burdens', '.')",1
"('legs', 'X')",1
"('legs', 'NUM')",1
"('legs', 'NOUN')",5
"('legs', 'CONJ')",1
"('legs', 'VERB')",1
"('legs', 'ADJ')",1
"('legs', 'ADP')",1
"('legs', 'PRON')",1
"('legs', 'DET')",1
"('legs', 'PRT')",1
"('legs', 'ADV')",1
"('legs', '.')",1
"('learning', 'X')",1
"('learning', 'NUM')",1
"('learning', 'NOUN')",6
"('learning', 'CONJ')",1
"('learning', 'VERB')",7
"('learning', 'ADJ')",1
"('learning', 'ADP')",1
"('learning', 'PRON')",1
"('learning', 'DET')",1
"('learning', 'PRT')",1
"('learning', 'ADV')",1
"('learning', '.')",1
"('benefits', 'X')",1
"('benefits', 'NUM')",1
"('benefits', 'NOUN')",10
"('benefits', 'CONJ')",1
"('benefits', 'VERB')",1
"('benefits', 'ADJ')",1
"('benefits', 'ADP')",1
"('benefits', 'PRON')",1
"('benefits', 'DET')",1
"('benefits', 'PRT')",1
"('benefits', 'ADV')",1
"('benefits', '.')",1
"(""Kipling's"", 'X')",1
"(""Kipling's"", 'NUM')",1
"(""Kipling's"", 'NOUN')",2
"(""Kipling's"", 'CONJ')",1
"(""Kipling's"", 'VERB')",1
"(""Kipling's"", 'ADJ')",1
"(""Kipling's"", 'ADP')",1
"(""Kipling's"", 'PRON')",1
"(""Kipling's"", 'DET')",1
"(""Kipling's"", 'PRT')",1
"(""Kipling's"", 'ADV')",1
"(""Kipling's"", '.')",1
"(""Nam's"", 'X')",1
"(""Nam's"", 'NUM')",1
"(""Nam's"", 'NOUN')",2
"(""Nam's"", 'CONJ')",1
"(""Nam's"", 'VERB')",1
"(""Nam's"", 'ADJ')",1
"(""Nam's"", 'ADP')",1
"(""Nam's"", 'PRON')",1
"(""Nam's"", 'DET')",1
"(""Nam's"", 'PRT')",1
"(""Nam's"", 'ADV')",1
"(""Nam's"", '.')",1
"('emphasize', 'X')",1
"('emphasize', 'NUM')",1
"('emphasize', 'NOUN')",1
"('emphasize', 'CONJ')",1
"('emphasize', 'VERB')",7
"('emphasize', 'ADJ')",1
"('emphasize', 'ADP')",1
"('emphasize', 'PRON')",1
"('emphasize', 'DET')",1
"('emphasize', 'PRT')",1
"('emphasize', 'ADV')",1
"('emphasize', '.')",1
"('occasional', 'X')",1
"('occasional', 'NUM')",1
"('occasional', 'NOUN')",1
"('occasional', 'CONJ')",1
"('occasional', 'VERB')",1
"('occasional', 'ADJ')",7
"('occasional', 'ADP')",1
"('occasional', 'PRON')",1
"('occasional', 'DET')",1
"('occasional', 'PRT')",1
"('occasional', 'ADV')",1
"('occasional', '.')",1
"('focused', 'X')",1
"('focused', 'NUM')",1
"('focused', 'NOUN')",1
"('focused', 'CONJ')",1
"('focused', 'VERB')",2
"('focused', 'ADJ')",1
"('focused', 'ADP')",1
"('focused', 'PRON')",1
"('focused', 'DET')",1
"('focused', 'PRT')",1
"('focused', 'ADV')",1
"('focused', '.')",1
"('Rob', 'X')",1
"('Rob', 'NUM')",1
"('Rob', 'NOUN')",2
"('Rob', 'CONJ')",1
"('Rob', 'VERB')",1
"('Rob', 'ADJ')",1
"('Rob', 'ADP')",1
"('Rob', 'PRON')",1
"('Rob', 'DET')",1
"('Rob', 'PRT')",1
"('Rob', 'ADV')",1
"('Rob', '.')",1
"('Schwarzkopf', 'X')",1
"('Schwarzkopf', 'NUM')",1
"('Schwarzkopf', 'NOUN')",7
"('Schwarzkopf', 'CONJ')",1
"('Schwarzkopf', 'VERB')",1
"('Schwarzkopf', 'ADJ')",1
"('Schwarzkopf', 'ADP')",1
"('Schwarzkopf', 'PRON')",1
"('Schwarzkopf', 'DET')",1
"('Schwarzkopf', 'PRT')",1
"('Schwarzkopf', 'ADV')",1
"('Schwarzkopf', '.')",1
"('windmill', 'X')",1
"('windmill', 'NUM')",1
"('windmill', 'NOUN')",2
"('windmill', 'CONJ')",1
"('windmill', 'VERB')",1
"('windmill', 'ADJ')",1
"('windmill', 'ADP')",1
"('windmill', 'PRON')",1
"('windmill', 'DET')",1
"('windmill', 'PRT')",1
"('windmill', 'ADV')",1
"('windmill', '.')",1
"('Each', 'X')",1
"('Each', 'NUM')",1
"('Each', 'NOUN')",1
"('Each', 'CONJ')",1
"('Each', 'VERB')",1
"('Each', 'ADJ')",1
"('Each', 'ADP')",1
"('Each', 'PRON')",1
"('Each', 'DET')",24
"('Each', 'PRT')",1
"('Each', 'ADV')",1
"('Each', '.')",1
"('liberal-conservative', 'X')",1
"('liberal-conservative', 'NUM')",1
"('liberal-conservative', 'NOUN')",1
"('liberal-conservative', 'CONJ')",1
"('liberal-conservative', 'VERB')",1
"('liberal-conservative', 'ADJ')",2
"('liberal-conservative', 'ADP')",1
"('liberal-conservative', 'PRON')",1
"('liberal-conservative', 'DET')",1
"('liberal-conservative', 'PRT')",1
"('liberal-conservative', 'ADV')",1
"('liberal-conservative', '.')",1
"('gave', 'X')",1
"('gave', 'NUM')",1
"('gave', 'NOUN')",1
"('gave', 'CONJ')",1
"('gave', 'VERB')",56
"('gave', 'ADJ')",1
"('gave', 'ADP')",1
"('gave', 'PRON')",1
"('gave', 'DET')",1
"('gave', 'PRT')",1
"('gave', 'ADV')",1
"('gave', '.')",1
"('grips', 'X')",1
"('grips', 'NUM')",1
"('grips', 'NOUN')",7
"('grips', 'CONJ')",1
"('grips', 'VERB')",1
"('grips', 'ADJ')",1
"('grips', 'ADP')",1
"('grips', 'PRON')",1
"('grips', 'DET')",1
"('grips', 'PRT')",1
"('grips', 'ADV')",1
"('grips', '.')",1
"('dispelled', 'X')",1
"('dispelled', 'NUM')",1
"('dispelled', 'NOUN')",1
"('dispelled', 'CONJ')",1
"('dispelled', 'VERB')",2
"('dispelled', 'ADJ')",1
"('dispelled', 'ADP')",1
"('dispelled', 'PRON')",1
"('dispelled', 'DET')",1
"('dispelled', 'PRT')",1
"('dispelled', 'ADV')",1
"('dispelled', '.')",1
"('subjectively', 'X')",1
"('subjectively', 'NUM')",1
"('subjectively', 'NOUN')",1
"('subjectively', 'CONJ')",1
"('subjectively', 'VERB')",1
"('subjectively', 'ADJ')",1
"('subjectively', 'ADP')",1
"('subjectively', 'PRON')",1
"('subjectively', 'DET')",1
"('subjectively', 'PRT')",1
"('subjectively', 'ADV')",2
"('subjectively', '.')",1
"('second-look', 'X')",1
"('second-look', 'NUM')",1
"('second-look', 'NOUN')",2
"('second-look', 'CONJ')",1
"('second-look', 'VERB')",1
"('second-look', 'ADJ')",1
"('second-look', 'ADP')",1
"('second-look', 'PRON')",1
"('second-look', 'DET')",1
"('second-look', 'PRT')",1
"('second-look', 'ADV')",1
"('second-look', '.')",1
"('city-bred', 'X')",1
"('city-bred', 'NUM')",1
"('city-bred', 'NOUN')",1
"('city-bred', 'CONJ')",1
"('city-bred', 'VERB')",1
"('city-bred', 'ADJ')",2
"('city-bred', 'ADP')",1
"('city-bred', 'PRON')",1
"('city-bred', 'DET')",1
"('city-bred', 'PRT')",1
"('city-bred', 'ADV')",1
"('city-bred', '.')",1
"('warnings', 'X')",1
"('warnings', 'NUM')",1
"('warnings', 'NOUN')",4
"('warnings', 'CONJ')",1
"('warnings', 'VERB')",1
"('warnings', 'ADJ')",1
"('warnings', 'ADP')",1
"('warnings', 'PRON')",1
"('warnings', 'DET')",1
"('warnings', 'PRT')",1
"('warnings', 'ADV')",1
"('warnings', '.')",1
"('Orthodox', 'X')",1
"('Orthodox', 'NUM')",1
"('Orthodox', 'NOUN')",1
"('Orthodox', 'CONJ')",1
"('Orthodox', 'VERB')",1
"('Orthodox', 'ADJ')",3
"('Orthodox', 'ADP')",1
"('Orthodox', 'PRON')",1
"('Orthodox', 'DET')",1
"('Orthodox', 'PRT')",1
"('Orthodox', 'ADV')",1
"('Orthodox', '.')",1
"('Merrill', 'X')",1
"('Merrill', 'NUM')",1
"('Merrill', 'NOUN')",2
"('Merrill', 'CONJ')",1
"('Merrill', 'VERB')",1
"('Merrill', 'ADJ')",1
"('Merrill', 'ADP')",1
"('Merrill', 'PRON')",1
"('Merrill', 'DET')",1
"('Merrill', 'PRT')",1
"('Merrill', 'ADV')",1
"('Merrill', '.')",1
"('lousy', 'X')",1
"('lousy', 'NUM')",1
"('lousy', 'NOUN')",1
"('lousy', 'CONJ')",1
"('lousy', 'VERB')",1
"('lousy', 'ADJ')",5
"('lousy', 'ADP')",1
"('lousy', 'PRON')",1
"('lousy', 'DET')",1
"('lousy', 'PRT')",1
"('lousy', 'ADV')",1
"('lousy', '.')",1
"('circus', 'X')",1
"('circus', 'NUM')",1
"('circus', 'NOUN')",6
"('circus', 'CONJ')",1
"('circus', 'VERB')",1
"('circus', 'ADJ')",1
"('circus', 'ADP')",1
"('circus', 'PRON')",1
"('circus', 'DET')",1
"('circus', 'PRT')",1
"('circus', 'ADV')",1
"('circus', '.')",1
"('tingling', 'X')",1
"('tingling', 'NUM')",1
"('tingling', 'NOUN')",1
"('tingling', 'CONJ')",1
"('tingling', 'VERB')",2
"('tingling', 'ADJ')",1
"('tingling', 'ADP')",1
"('tingling', 'PRON')",1
"('tingling', 'DET')",1
"('tingling', 'PRT')",1
"('tingling', 'ADV')",1
"('tingling', '.')",1
"('tulle', 'X')",1
"('tulle', 'NUM')",1
"('tulle', 'NOUN')",2
"('tulle', 'CONJ')",1
"('tulle', 'VERB')",1
"('tulle', 'ADJ')",1
"('tulle', 'ADP')",1
"('tulle', 'PRON')",1
"('tulle', 'DET')",1
"('tulle', 'PRT')",1
"('tulle', 'ADV')",1
"('tulle', '.')",1
"('postman', 'X')",1
"('postman', 'NUM')",1
"('postman', 'NOUN')",2
"('postman', 'CONJ')",1
"('postman', 'VERB')",1
"('postman', 'ADJ')",1
"('postman', 'ADP')",1
"('postman', 'PRON')",1
"('postman', 'DET')",1
"('postman', 'PRT')",1
"('postman', 'ADV')",1
"('postman', '.')",1
"('varied', 'X')",1
"('varied', 'NUM')",1
"('varied', 'NOUN')",1
"('varied', 'CONJ')",1
"('varied', 'VERB')",6
"('varied', 'ADJ')",1
"('varied', 'ADP')",1
"('varied', 'PRON')",1
"('varied', 'DET')",1
"('varied', 'PRT')",1
"('varied', 'ADV')",1
"('varied', '.')",1
"('Jimmie', 'X')",1
"('Jimmie', 'NUM')",1
"('Jimmie', 'NOUN')",2
"('Jimmie', 'CONJ')",1
"('Jimmie', 'VERB')",1
"('Jimmie', 'ADJ')",1
"('Jimmie', 'ADP')",1
"('Jimmie', 'PRON')",1
"('Jimmie', 'DET')",1
"('Jimmie', 'PRT')",1
"('Jimmie', 'ADV')",1
"('Jimmie', '.')",1
"('Brig.', 'X')",1
"('Brig.', 'NUM')",1
"('Brig.', 'NOUN')",2
"('Brig.', 'CONJ')",1
"('Brig.', 'VERB')",1
"('Brig.', 'ADJ')",1
"('Brig.', 'ADP')",1
"('Brig.', 'PRON')",1
"('Brig.', 'DET')",1
"('Brig.', 'PRT')",1
"('Brig.', 'ADV')",1
"('Brig.', '.')",1
"('misconstrued', 'X')",1
"('misconstrued', 'NUM')",1
"('misconstrued', 'NOUN')",1
"('misconstrued', 'CONJ')",1
"('misconstrued', 'VERB')",2
"('misconstrued', 'ADJ')",1
"('misconstrued', 'ADP')",1
"('misconstrued', 'PRON')",1
"('misconstrued', 'DET')",1
"('misconstrued', 'PRT')",1
"('misconstrued', 'ADV')",1
"('misconstrued', '.')",1
"(""Doris'"", 'X')",1
"(""Doris'"", 'NUM')",1
"(""Doris'"", 'NOUN')",2
"(""Doris'"", 'CONJ')",1
"(""Doris'"", 'VERB')",1
"(""Doris'"", 'ADJ')",1
"(""Doris'"", 'ADP')",1
"(""Doris'"", 'PRON')",1
"(""Doris'"", 'DET')",1
"(""Doris'"", 'PRT')",1
"(""Doris'"", 'ADV')",1
"(""Doris'"", '.')",1
"('plunkers', 'X')",1
"('plunkers', 'NUM')",1
"('plunkers', 'NOUN')",2
"('plunkers', 'CONJ')",1
"('plunkers', 'VERB')",1
"('plunkers', 'ADJ')",1
"('plunkers', 'ADP')",1
"('plunkers', 'PRON')",1
"('plunkers', 'DET')",1
"('plunkers', 'PRT')",1
"('plunkers', 'ADV')",1
"('plunkers', '.')",1
"('herons', 'X')",1
"('herons', 'NUM')",1
"('herons', 'NOUN')",3
"('herons', 'CONJ')",1
"('herons', 'VERB')",1
"('herons', 'ADJ')",1
"('herons', 'ADP')",1
"('herons', 'PRON')",1
"('herons', 'DET')",1
"('herons', 'PRT')",1
"('herons', 'ADV')",1
"('herons', '.')",1
"('notice', 'X')",1
"('notice', 'NUM')",1
"('notice', 'NOUN')",7
"('notice', 'CONJ')",1
"('notice', 'VERB')",4
"('notice', 'ADJ')",1
"('notice', 'ADP')",1
"('notice', 'PRON')",1
"('notice', 'DET')",1
"('notice', 'PRT')",1
"('notice', 'ADV')",1
"('notice', '.')",1
"('Voters', 'X')",1
"('Voters', 'NUM')",1
"('Voters', 'NOUN')",3
"('Voters', 'CONJ')",1
"('Voters', 'VERB')",1
"('Voters', 'ADJ')",1
"('Voters', 'ADP')",1
"('Voters', 'PRON')",1
"('Voters', 'DET')",1
"('Voters', 'PRT')",1
"('Voters', 'ADV')",1
"('Voters', '.')",1
"('launching', 'X')",1
"('launching', 'NUM')",1
"('launching', 'NOUN')",1
"('launching', 'CONJ')",1
"('launching', 'VERB')",2
"('launching', 'ADJ')",1
"('launching', 'ADP')",1
"('launching', 'PRON')",1
"('launching', 'DET')",1
"('launching', 'PRT')",1
"('launching', 'ADV')",1
"('launching', '.')",1
"('rapists', 'X')",1
"('rapists', 'NUM')",1
"('rapists', 'NOUN')",3
"('rapists', 'CONJ')",1
"('rapists', 'VERB')",1
"('rapists', 'ADJ')",1
"('rapists', 'ADP')",1
"('rapists', 'PRON')",1
"('rapists', 'DET')",1
"('rapists', 'PRT')",1
"('rapists', 'ADV')",1
"('rapists', '.')",1
"('only', 'X')",1
"('only', 'NUM')",1
"('only', 'NOUN')",1
"('only', 'CONJ')",1
"('only', 'VERB')",1
"('only', 'ADJ')",103
"('only', 'ADP')",1
"('only', 'PRON')",1
"('only', 'DET')",1
"('only', 'PRT')",1
"('only', 'ADV')",189
"('only', '.')",1
"('half-forgotten', 'X')",1
"('half-forgotten', 'NUM')",1
"('half-forgotten', 'NOUN')",1
"('half-forgotten', 'CONJ')",1
"('half-forgotten', 'VERB')",1
"('half-forgotten', 'ADJ')",2
"('half-forgotten', 'ADP')",1
"('half-forgotten', 'PRON')",1
"('half-forgotten', 'DET')",1
"('half-forgotten', 'PRT')",1
"('half-forgotten', 'ADV')",1
"('half-forgotten', '.')",1
"('grip', 'X')",1
"('grip', 'NUM')",1
"('grip', 'NOUN')",5
"('grip', 'CONJ')",1
"('grip', 'VERB')",1
"('grip', 'ADJ')",1
"('grip', 'ADP')",1
"('grip', 'PRON')",1
"('grip', 'DET')",1
"('grip', 'PRT')",1
"('grip', 'ADV')",1
"('grip', '.')",1
"('pipe', 'X')",1
"('pipe', 'NUM')",1
"('pipe', 'NOUN')",2
"('pipe', 'CONJ')",1
"('pipe', 'VERB')",1
"('pipe', 'ADJ')",1
"('pipe', 'ADP')",1
"('pipe', 'PRON')",1
"('pipe', 'DET')",1
"('pipe', 'PRT')",1
"('pipe', 'ADV')",1
"('pipe', '.')",1
"('impersonates', 'X')",1
"('impersonates', 'NUM')",1
"('impersonates', 'NOUN')",1
"('impersonates', 'CONJ')",1
"('impersonates', 'VERB')",2
"('impersonates', 'ADJ')",1
"('impersonates', 'ADP')",1
"('impersonates', 'PRON')",1
"('impersonates', 'DET')",1
"('impersonates', 'PRT')",1
"('impersonates', 'ADV')",1
"('impersonates', '.')",1
"('flourish', 'X')",1
"('flourish', 'NUM')",1
"('flourish', 'NOUN')",2
"('flourish', 'CONJ')",1
"('flourish', 'VERB')",2
"('flourish', 'ADJ')",1
"('flourish', 'ADP')",1
"('flourish', 'PRON')",1
"('flourish', 'DET')",1
"('flourish', 'PRT')",1
"('flourish', 'ADV')",1
"('flourish', '.')",1
"('wrecked', 'X')",1
"('wrecked', 'NUM')",1
"('wrecked', 'NOUN')",1
"('wrecked', 'CONJ')",1
"('wrecked', 'VERB')",3
"('wrecked', 'ADJ')",1
"('wrecked', 'ADP')",1
"('wrecked', 'PRON')",1
"('wrecked', 'DET')",1
"('wrecked', 'PRT')",1
"('wrecked', 'ADV')",1
"('wrecked', '.')",1
"('Designed', 'X')",1
"('Designed', 'NUM')",1
"('Designed', 'NOUN')",1
"('Designed', 'CONJ')",1
"('Designed', 'VERB')",3
"('Designed', 'ADJ')",1
"('Designed', 'ADP')",1
"('Designed', 'PRON')",1
"('Designed', 'DET')",1
"('Designed', 'PRT')",1
"('Designed', 'ADV')",1
"('Designed', '.')",1
"('Toppers', 'X')",1
"('Toppers', 'NUM')",1
"('Toppers', 'NOUN')",2
"('Toppers', 'CONJ')",1
"('Toppers', 'VERB')",1
"('Toppers', 'ADJ')",1
"('Toppers', 'ADP')",1
"('Toppers', 'PRON')",1
"('Toppers', 'DET')",1
"('Toppers', 'PRT')",1
"('Toppers', 'ADV')",1
"('Toppers', '.')",1
"('Rheims', 'X')",1
"('Rheims', 'NUM')",1
"('Rheims', 'NOUN')",2
"('Rheims', 'CONJ')",1
"('Rheims', 'VERB')",1
"('Rheims', 'ADJ')",1
"('Rheims', 'ADP')",1
"('Rheims', 'PRON')",1
"('Rheims', 'DET')",1
"('Rheims', 'PRT')",1
"('Rheims', 'ADV')",1
"('Rheims', '.')",1
"('facility', 'X')",1
"('facility', 'NUM')",1
"('facility', 'NOUN')",2
"('facility', 'CONJ')",1
"('facility', 'VERB')",1
"('facility', 'ADJ')",1
"('facility', 'ADP')",1
"('facility', 'PRON')",1
"('facility', 'DET')",1
"('facility', 'PRT')",1
"('facility', 'ADV')",1
"('facility', '.')",1
"('Haqvin', 'X')",1
"('Haqvin', 'NUM')",1
"('Haqvin', 'NOUN')",2
"('Haqvin', 'CONJ')",1
"('Haqvin', 'VERB')",1
"('Haqvin', 'ADJ')",1
"('Haqvin', 'ADP')",1
"('Haqvin', 'PRON')",1
"('Haqvin', 'DET')",1
"('Haqvin', 'PRT')",1
"('Haqvin', 'ADV')",1
"('Haqvin', '.')",1
"('winds', 'X')",1
"('winds', 'NUM')",1
"('winds', 'NOUN')",6
"('winds', 'CONJ')",1
"('winds', 'VERB')",2
"('winds', 'ADJ')",1
"('winds', 'ADP')",1
"('winds', 'PRON')",1
"('winds', 'DET')",1
"('winds', 'PRT')",1
"('winds', 'ADV')",1
"('winds', '.')",1
"('nevertheless', 'X')",1
"('nevertheless', 'NUM')",1
"('nevertheless', 'NOUN')",1
"('nevertheless', 'CONJ')",1
"('nevertheless', 'VERB')",1
"('nevertheless', 'ADJ')",1
"('nevertheless', 'ADP')",1
"('nevertheless', 'PRON')",1
"('nevertheless', 'DET')",1
"('nevertheless', 'PRT')",1
"('nevertheless', 'ADV')",11
"('nevertheless', '.')",1
"('Beiderbecke', 'X')",1
"('Beiderbecke', 'NUM')",1
"('Beiderbecke', 'NOUN')",2
"('Beiderbecke', 'CONJ')",1
"('Beiderbecke', 'VERB')",1
"('Beiderbecke', 'ADJ')",1
"('Beiderbecke', 'ADP')",1
"('Beiderbecke', 'PRON')",1
"('Beiderbecke', 'DET')",1
"('Beiderbecke', 'PRT')",1
"('Beiderbecke', 'ADV')",1
"('Beiderbecke', '.')",1
"('clearer', 'X')",1
"('clearer', 'NUM')",1
"('clearer', 'NOUN')",1
"('clearer', 'CONJ')",1
"('clearer', 'VERB')",1
"('clearer', 'ADJ')",7
"('clearer', 'ADP')",1
"('clearer', 'PRON')",1
"('clearer', 'DET')",1
"('clearer', 'PRT')",1
"('clearer', 'ADV')",1
"('clearer', '.')",1
"('Protestantism', 'X')",1
"('Protestantism', 'NUM')",1
"('Protestantism', 'NOUN')",2
"('Protestantism', 'CONJ')",1
"('Protestantism', 'VERB')",1
"('Protestantism', 'ADJ')",1
"('Protestantism', 'ADP')",1
"('Protestantism', 'PRON')",1
"('Protestantism', 'DET')",1
"('Protestantism', 'PRT')",1
"('Protestantism', 'ADV')",1
"('Protestantism', '.')",1
"('cheap', 'X')",1
"('cheap', 'NUM')",1
"('cheap', 'NOUN')",1
"('cheap', 'CONJ')",1
"('cheap', 'VERB')",1
"('cheap', 'ADJ')",4
"('cheap', 'ADP')",1
"('cheap', 'PRON')",1
"('cheap', 'DET')",1
"('cheap', 'PRT')",1
"('cheap', 'ADV')",1
"('cheap', '.')",1
"('liberality', 'X')",1
"('liberality', 'NUM')",1
"('liberality', 'NOUN')",3
"('liberality', 'CONJ')",1
"('liberality', 'VERB')",1
"('liberality', 'ADJ')",1
"('liberality', 'ADP')",1
"('liberality', 'PRON')",1
"('liberality', 'DET')",1
"('liberality', 'PRT')",1
"('liberality', 'ADV')",1
"('liberality', '.')",1
"('affiliation', 'X')",1
"('affiliation', 'NUM')",1
"('affiliation', 'NOUN')",2
"('affiliation', 'CONJ')",1
"('affiliation', 'VERB')",1
"('affiliation', 'ADJ')",1
"('affiliation', 'ADP')",1
"('affiliation', 'PRON')",1
"('affiliation', 'DET')",1
"('affiliation', 'PRT')",1
"('affiliation', 'ADV')",1
"('affiliation', '.')",1
"('budget-making', 'X')",1
"('budget-making', 'NUM')",1
"('budget-making', 'NOUN')",1
"('budget-making', 'CONJ')",1
"('budget-making', 'VERB')",1
"('budget-making', 'ADJ')",2
"('budget-making', 'ADP')",1
"('budget-making', 'PRON')",1
"('budget-making', 'DET')",1
"('budget-making', 'PRT')",1
"('budget-making', 'ADV')",1
"('budget-making', '.')",1
"('selfish', 'X')",1
"('selfish', 'NUM')",1
"('selfish', 'NOUN')",1
"('selfish', 'CONJ')",1
"('selfish', 'VERB')",1
"('selfish', 'ADJ')",3
"('selfish', 'ADP')",1
"('selfish', 'PRON')",1
